TIME,TEAM,PLAY,SCORE,Game,Date,TEAM_NAME,OPPONENT_NAME,HALF,TEAM_SCORE,OPPONENT_SCORE,OPPONENT_SCORE_FILLED,TEAM_SCORE_FILLED,ACTING_TEAM,OPPONENT_POINTS,TEAM_POINTS,IS_END_OF_POSSESSION,PLAYER,TEAM_ROSTER_ON_COURT,OPPONENT_ROSTER_ON_COURT,TIME_SECONDS,NEXT_TIME_SECONDS,DURATION_SECONDS,PTS,FGM,FGA,3PM,3PA,FTM,FTA,FOULS,TO,AST,STL,OREB,DREB,Driver/Shooter,Spot-Up Shooter,Rebounder,Post Scorer,Not Scouted,Driver/Slasher
10:15,,Defensive rebound by Wis.-Whitewater's Collin Madson,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,46.0,66.0,Wis.-Whitewater,0,0,False,Collin Madson,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Damian Cejka,Hogan Demovsky,Nathan Valentine,Nicolas Manzanera,Nolan Koch",615,610.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,0
10:10,,Personal Foul on Lawrence's Nicolas Manzanera (Kelton McEwen draws the foul),,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,46.0,66.0,Lawrence,0,0,False,Nicolas Manzanera,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Damian Cejka,Hogan Demovsky,Nathan Valentine,Nicolas Manzanera,Nolan Koch",610,610.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,1,0
10:10,,Subbing out for Lawrence-Nicolas Manzanera,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,46.0,66.0,,0,0,False,Nicolas Manzanera,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Damian Cejka,Hogan Demovsky,Nathan Valentine,Nolan Koch",610,610.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
10:10,,Subbing in for Lawrence-CJ Campbell,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,46.0,66.0,,0,0,False,CJ Campbell,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Damian Cejka,Hogan Demovsky,Nathan Valentine,Nolan Koch",610,600.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0
10:00,,Jumper MISSED by Wis.-Whitewater's Jake Quast,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,46.0,66.0,Wis.-Whitewater,0,0,False,Jake Quast,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Damian Cejka,Hogan Demovsky,Nathan Valentine,Nolan Koch",600,596.0,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,1,1,0
09:56,,Offensive rebound by Wis.-Whitewater's JR Lukenbill,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,46.0,66.0,Wis.-Whitewater,0,0,False,JR Lukenbill,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Damian Cejka,Hogan Demovsky,Nathan Valentine,Nolan Koch",596,596.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,1,0
09:56,,2 Pointer by Wis.-Whitewater's JR Lukenbill,(68-46),6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,68.0,46.0,46.0,68.0,Wis.-Whitewater,0,2,True,JR Lukenbill,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Damian Cejka,Hogan Demovsky,Nathan Valentine,Nolan Koch",596,579.0,17.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0
09:39,,Personal Foul on Wis.-Whitewater's Joey Berezowitz (Nathan Valentine draws the foul),,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,46.0,68.0,Wis.-Whitewater,0,0,False,Joey Berezowitz,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Damian Cejka,Hogan Demovsky,Nathan Valentine,Nolan Koch",579,579.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,0
09:39,,Subbing out for Lawrence-Nolan Koch,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,46.0,68.0,,0,0,False,Nolan Koch,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Damian Cejka,Hogan Demovsky,Nathan Valentine",579,579.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0
09:39,,Subbing in for Lawrence-Matai Edgecombe,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,46.0,68.0,,0,0,False,Matai Edgecombe,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Damian Cejka,Hogan Demovsky,Matai Edgecombe,Nathan Valentine",579,579.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0
09:39,,Free Throw by Lawrence's Nathan Valentine,(68-47),6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,68.0,47.0,47.0,68.0,Lawrence,1,0,True,Nathan Valentine,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Damian Cejka,Hogan Demovsky,Matai Edgecombe,Nathan Valentine",579,579.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,2,0
09:39,,Free Throw by Lawrence's Nathan Valentine,(68-48),6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,68.0,48.0,48.0,68.0,Lawrence,1,0,True,Nathan Valentine,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Damian Cejka,Hogan Demovsky,Matai Edgecombe,Nathan Valentine",579,567.0,12.0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,2,0
09:27,,Jumper by Wis.-Whitewater's Kelton McEwen,(71-48),6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,71.0,48.0,48.0,71.0,Wis.-Whitewater,0,3,True,Kelton McEwen,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Damian Cejka,Hogan Demovsky,Matai Edgecombe,Nathan Valentine",567,567.0,0.0,3,1,1,1,1,0,0,0,0,0,0,0,0,2,1,1,0,2,0
09:27,,Assist by Wis.-Whitewater's Joey Berezowitz,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,48.0,71.0,Wis.-Whitewater,0,0,False,Joey Berezowitz,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Damian Cejka,Hogan Demovsky,Matai Edgecombe,Nathan Valentine",567,549.0,18.0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,2,0
09:09,,Layup MISSED by Lawrence's Nathan Valentine,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,48.0,71.0,Lawrence,0,0,False,Nathan Valentine,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Damian Cejka,Hogan Demovsky,Matai Edgecombe,Nathan Valentine",549,546.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0
09:06,,Defensive rebound by Wis.-Whitewater's Collin Madson,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,48.0,71.0,Wis.-Whitewater,0,0,False,Collin Madson,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Damian Cejka,Hogan Demovsky,Matai Edgecombe,Nathan Valentine",546,540.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,2,0
09:00,,Layup MISSED by Wis.-Whitewater's Jake Quast,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,48.0,71.0,Wis.-Whitewater,0,0,False,Jake Quast,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Damian Cejka,Hogan Demovsky,Matai Edgecombe,Nathan Valentine",540,538.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0
08:58,,Defensive rebound by Lawrence's Hogan Demovsky,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,48.0,71.0,Lawrence,0,0,False,Hogan Demovsky,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Damian Cejka,Hogan Demovsky,Matai Edgecombe,Nathan Valentine",538,533.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,2,0
08:53,,Turnover by Lawrence 's Nicholas Gouriotis,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,48.0,71.0,,0,0,True,Nicholas Gouriotis,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Damian Cejka,Hogan Demovsky,Matai Edgecombe,Nathan Valentine",533,533.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,2,0
08:53,,Steal by Wis.-Whitewater's Collin Madson,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,48.0,71.0,Wis.-Whitewater,0,0,False,Collin Madson,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Damian Cejka,Hogan Demovsky,Matai Edgecombe,Nathan Valentine",533,517.0,16.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,2,0
08:37,,Offensive foul by Wis.-Whitewater's Jake Quast,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,48.0,71.0,Wis.-Whitewater,0,0,True,Jake Quast,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Damian Cejka,Hogan Demovsky,Matai Edgecombe,Nathan Valentine",517,517.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,2,0
08:37,,Offensive turnover by Wis.-Whitewater's Jake Quast,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,48.0,71.0,Wis.-Whitewater,0,0,True,Jake Quast,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Damian Cejka,Hogan Demovsky,Matai Edgecombe,Nathan Valentine",517,503.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0
08:23,,Subbing out for Lawrence-Nicholas Gouriotis,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,48.0,71.0,,0,0,False,Nicholas Gouriotis,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Damian Cejka,Hogan Demovsky,Matai Edgecombe,Nathan Valentine",503,503.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0
08:23,,Subbing in for Lawrence-Casey Schoenecker,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,48.0,71.0,,0,0,False,Casey Schoenecker,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Casey Schoenecker,Damian Cejka,Hogan Demovsky,Matai Edgecombe,Nathan Valentine",503,503.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,0
08:23,,Personal Foul on Wis.-Whitewater's Kelton McEwen (Hogan Demovsky draws the foul),,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,48.0,71.0,Wis.-Whitewater,0,0,False,Kelton McEwen,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Casey Schoenecker,Damian Cejka,Hogan Demovsky,Matai Edgecombe,Nathan Valentine",503,503.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,2,0
08:23,,Free Throw by Lawrence's Hogan Demovsky,(71-49),6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,71.0,49.0,49.0,71.0,Lawrence,1,0,True,Hogan Demovsky,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Casey Schoenecker,Damian Cejka,Hogan Demovsky,Matai Edgecombe,Nathan Valentine",503,503.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,2,0
08:23,,Free Throw MISSED by Lawrence's Hogan Demovsky,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,49.0,71.0,Lawrence,0,0,False,Hogan Demovsky,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Casey Schoenecker,Damian Cejka,Hogan Demovsky,Matai Edgecombe,Nathan Valentine",503,503.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,2,0
08:23,,Defensive rebound by Wis.-Whitewater's Collin Madson,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,49.0,71.0,Wis.-Whitewater,0,0,False,Collin Madson,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Casey Schoenecker,Damian Cejka,Hogan Demovsky,Matai Edgecombe,Nathan Valentine",503,487.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,0
08:07,,2 Pointer by Wis.-Whitewater's Collin Madson,(73-49),6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,73.0,49.0,49.0,73.0,Wis.-Whitewater,0,2,True,Collin Madson,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Casey Schoenecker,Damian Cejka,Hogan Demovsky,Matai Edgecombe,Nathan Valentine",487,470.0,17.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,0
07:50,,Layup by Lawrence's CJ Campbell,(73-51),6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,73.0,51.0,51.0,73.0,Lawrence,2,0,True,CJ Campbell,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Casey Schoenecker,Damian Cejka,Hogan Demovsky,Matai Edgecombe,Nathan Valentine",470,466.0,4.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,0
07:46,,Technical Foul on Lawrence's CJ Campbell,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,51.0,73.0,Lawrence,0,0,False,CJ Campbell,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Casey Schoenecker,Damian Cejka,Hogan Demovsky,Matai Edgecombe,Nathan Valentine",466,466.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,2,0
07:46,,Free Throw by Wis.-Whitewater's Collin Madson,(74-51),6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,74.0,51.0,51.0,74.0,Wis.-Whitewater,0,1,True,Collin Madson,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Casey Schoenecker,Damian Cejka,Hogan Demovsky,Matai Edgecombe,Nathan Valentine",466,466.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,2,0
07:46,,Free Throw by Wis.-Whitewater's Collin Madson,(75-51),6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,75.0,51.0,51.0,75.0,Wis.-Whitewater,0,1,True,Collin Madson,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Casey Schoenecker,Damian Cejka,Hogan Demovsky,Matai Edgecombe,Nathan Valentine",466,466.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,2,0
07:46,,Subbing out for Lawrence-Nathan Valentine,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,51.0,75.0,,0,0,False,Nathan Valentine,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","CJ Campbell,Casey Schoenecker,Damian Cejka,Hogan Demovsky,Matai Edgecombe",466,466.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
07:46,,Subbing out for Lawrence-CJ Campbell,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,51.0,75.0,,0,0,False,CJ Campbell,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Casey Schoenecker,Damian Cejka,Hogan Demovsky,Matai Edgecombe",466,466.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0
07:46,,Subbing in for Lawrence-Cameron Nash,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,51.0,75.0,,0,0,False,Cameron Nash,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Cameron Nash,Casey Schoenecker,Damian Cejka,Hogan Demovsky,Matai Edgecombe",466,466.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0
07:46,,Subbing in for Lawrence-Jackson Weber,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,51.0,75.0,,0,0,False,Jackson Weber,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Cameron Nash,Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Matai Edgecombe",466,446.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0
07:26,,Jumper by Wis.-Whitewater's Collin Madson,(78-51),6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,78.0,51.0,51.0,78.0,Wis.-Whitewater,0,3,True,Collin Madson,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Cameron Nash,Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Matai Edgecombe",446,446.0,0.0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,4,0
07:26,,Assist by Wis.-Whitewater's JR Lukenbill,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,51.0,78.0,Wis.-Whitewater,0,0,False,JR Lukenbill,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Cameron Nash,Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Matai Edgecombe",446,427.0,19.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,0
07:07,,Offensive foul by Lawrence's Casey Schoenecker,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,51.0,78.0,Lawrence,0,0,True,Casey Schoenecker,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Cameron Nash,Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Matai Edgecombe",427,427.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,4,0
07:07,,Offensive turnover by Lawrence's Casey Schoenecker,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,51.0,78.0,Lawrence,0,0,True,Casey Schoenecker,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Cameron Nash,Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Matai Edgecombe",427,427.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0
07:07,,Subbing out for Wis.-Whitewater-Collin Madson,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,51.0,78.0,,0,0,False,Collin Madson,"JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Cameron Nash,Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Matai Edgecombe",427,427.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0
07:07,,Subbing in for Wis.-Whitewater-Brock Marino,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,51.0,78.0,,0,0,False,Brock Marino,"Brock Marino,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Cameron Nash,Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Matai Edgecombe",427,417.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0
06:57,,Offensive foul by Wis.-Whitewater's Brock Marino,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,51.0,78.0,Wis.-Whitewater,0,0,True,Brock Marino,"Brock Marino,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Cameron Nash,Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Matai Edgecombe",417,417.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,4,0
06:57,,Offensive turnover by Wis.-Whitewater's Brock Marino,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,51.0,78.0,Wis.-Whitewater,0,0,True,Brock Marino,"Brock Marino,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Cameron Nash,Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Matai Edgecombe",417,393.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0
06:33,,Jumper MISSED by Lawrence's Jackson Weber,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,51.0,78.0,Lawrence,0,0,False,Jackson Weber,"Brock Marino,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Cameron Nash,Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Matai Edgecombe",393,393.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4,0
06:33,,Wis.-Whitewater gets a rebound from a dead ball.,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,51.0,78.0,,0,0,False,,"Brock Marino,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Cameron Nash,Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Matai Edgecombe",393,373.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0
06:13,,Layup by Wis.-Whitewater's Brock Marino,(80-51),6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,80.0,51.0,51.0,80.0,Wis.-Whitewater,0,2,True,Brock Marino,"Brock Marino,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Cameron Nash,Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Matai Edgecombe",373,357.0,16.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0
05:57,,Turnover by Lawrence 's Jackson Weber,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,51.0,80.0,,0,0,True,Jackson Weber,"Brock Marino,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Cameron Nash,Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Matai Edgecombe",357,357.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4,0
05:57,,Steal by Wis.-Whitewater's JR Lukenbill,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,51.0,80.0,Wis.-Whitewater,0,0,False,JR Lukenbill,"Brock Marino,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Cameron Nash,Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Matai Edgecombe",357,354.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4,0
05:54,,Layup by Wis.-Whitewater's JR Lukenbill,(82-51),6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,82.0,51.0,51.0,82.0,Wis.-Whitewater,0,2,True,JR Lukenbill,"Brock Marino,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Cameron Nash,Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Matai Edgecombe",354,354.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0
05:54,,Personal Foul on Lawrence's Matai Edgecombe (JR Lukenbill draws the foul),,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,51.0,82.0,Lawrence,0,0,False,Matai Edgecombe,"Brock Marino,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Cameron Nash,Casey Schoenecker,Damian Cejka,Hogan Demovsky,Jackson Weber,Matai Edgecombe",354,354.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,4,0
05:54,,Subbing out for Lawrence-Hogan Demovsky,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,51.0,82.0,,0,0,False,Hogan Demovsky,"Brock Marino,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Cameron Nash,Casey Schoenecker,Damian Cejka,Jackson Weber,Matai Edgecombe",354,354.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
05:54,,Subbing out for Lawrence-Jackson Weber,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,51.0,82.0,,0,0,False,Jackson Weber,"Brock Marino,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Cameron Nash,Casey Schoenecker,Damian Cejka,Matai Edgecombe",354,354.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
05:54,,Subbing out for Lawrence-Casey Schoenecker,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,51.0,82.0,,0,0,False,Casey Schoenecker,"Brock Marino,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Cameron Nash,Damian Cejka,Matai Edgecombe",354,354.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
05:54,,Subbing in for Lawrence-Caleb Nash,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,51.0,82.0,,0,0,False,Caleb Nash,"Brock Marino,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Nash,Cameron Nash,Damian Cejka,Matai Edgecombe",354,354.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
05:54,,Subbing in for Lawrence-Landon Key,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,51.0,82.0,,0,0,False,Landon Key,"Brock Marino,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Nash,Cameron Nash,Damian Cejka,Landon Key,Matai Edgecombe",354,354.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
05:54,,Subbing in for Lawrence-Nolan Koch,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,51.0,82.0,,0,0,False,Nolan Koch,"Brock Marino,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Nash,Cameron Nash,Damian Cejka,Landon Key,Matai Edgecombe,Nolan Koch",354,354.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1
05:54,,Subbing out for Wis.-Whitewater-Joey Berezowitz,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,2,,,51.0,82.0,,0,0,False,Joey Berezowitz,"Brock Marino,JR Lukenbill,Jake Quast,Kelton McEwen","Caleb Nash,Cameron Nash,Damian Cejka,Landon Key,Matai Edgecombe,Nolan Koch",354,354.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1
