TIME,TEAM,PLAY,SCORE,Game,Date,TEAM_NAME,OPPONENT_NAME,HALF,TEAM_SCORE,OPPONENT_SCORE,OPPONENT_SCORE_FILLED,TEAM_SCORE_FILLED,ACTING_TEAM,OPPONENT_POINTS,TEAM_POINTS,IS_END_OF_POSSESSION,PLAYER,TEAM_ROSTER_ON_COURT,OPPONENT_ROSTER_ON_COURT,TIME_SECONDS,NEXT_TIME_SECONDS,DURATION_SECONDS,PTS,FGM,FGA,3PM,3PA,FTM,FTA,FOULS,TO,AST,STL,OREB,DREB,Driver/Shooter,Playmaker,Unclassified,Post Scorer,Rebounder,Not Scouted,Spot-Up Shooter
03:12,,Offensive rebound by Wis.-Whitewater's Wis.-Whitewater,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,30.0,36.0,Wis.-Whitewater,0,0,False,,"Austin Ambrose,Collin Madson,Darius Chestnut,Isaac Verges,Richie Warren","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer,Spencer Holley",192,191.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2,1
03:11,,Subbing out for Wis.-Whitewater-Isaac Verges,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,30.0,36.0,,0,0,False,Isaac Verges,"Austin Ambrose,Collin Madson,Darius Chestnut,Richie Warren","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer,Spencer Holley",191,191.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1
03:11,,Subbing in for Wis.-Whitewater-Luke Bara,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,30.0,36.0,,0,0,False,Luke Bara,"Austin Ambrose,Collin Madson,Darius Chestnut,Luke Bara,Richie Warren","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer,Spencer Holley",191,191.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1
03:11,,Subbing out for Wis.-Whitewater-Austin Ambrose,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,30.0,36.0,,0,0,False,Austin Ambrose,"Collin Madson,Darius Chestnut,Luke Bara,Richie Warren","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer,Spencer Holley",191,191.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1
03:11,,Subbing in for Wis.-Whitewater-JR Lukenbill,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,30.0,36.0,,0,0,False,JR Lukenbill,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer,Spencer Holley",191,188.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1
03:08,,2 Pointer by Wis.-Whitewater's Darius Chestnut,(30-38),6513261,2025-11-25,Wis.-Whitewater,Simpson,1,38.0,30.0,30.0,38.0,Wis.-Whitewater,0,2,True,Darius Chestnut,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer,Spencer Holley",188,188.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1
03:08,,Assist by Wis.-Whitewater's Luke Bara,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,30.0,38.0,Wis.-Whitewater,0,0,False,Luke Bara,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer,Spencer Holley",188,180.0,8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,2,1
03:00,,Turnover by Simpson 's Marcus Haupert,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,30.0,38.0,,0,0,True,Marcus Haupert,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer,Spencer Holley",180,180.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,2,1
03:00,,Subbing out for Simpson-Michael Kasperbauer,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,30.0,38.0,,0,0,False,Michael Kasperbauer,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Bo Huston,Colton Rasmussen,Marcus Haupert,Spencer Holley",180,180.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1
03:00,,Subbing in for Simpson-Cam Henderson,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,30.0,38.0,,0,0,False,Cam Henderson,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Bo Huston,Cam Henderson,Colton Rasmussen,Marcus Haupert,Spencer Holley",180,167.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1
02:47,,2 Pointer by Wis.-Whitewater's Collin Madson,(30-40),6513261,2025-11-25,Wis.-Whitewater,Simpson,1,40.0,30.0,30.0,40.0,Wis.-Whitewater,0,2,True,Collin Madson,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Bo Huston,Cam Henderson,Colton Rasmussen,Marcus Haupert,Spencer Holley",167,147.0,20.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1
02:27,,2 Pointer MISSED by Simpson's Cam Henderson,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,30.0,40.0,Simpson,0,0,False,Cam Henderson,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Bo Huston,Cam Henderson,Colton Rasmussen,Marcus Haupert,Spencer Holley",147,146.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1
02:26,,Offensive rebound by Simpson's Simpson,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,30.0,40.0,Simpson,0,0,False,,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Bo Huston,Cam Henderson,Colton Rasmussen,Marcus Haupert,Spencer Holley",146,146.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,1,1
02:26,,Subbing out for Simpson-Bo Huston,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,30.0,40.0,,0,0,False,Bo Huston,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Cam Henderson,Colton Rasmussen,Marcus Haupert,Spencer Holley",146,146.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
02:26,,Subbing out for Simpson-Spencer Holley,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,30.0,40.0,,0,0,False,Spencer Holley,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Cam Henderson,Colton Rasmussen,Marcus Haupert",146,146.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
02:26,,Subbing in for Simpson-Levi Gurwell,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,30.0,40.0,,0,0,False,Levi Gurwell,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert",146,146.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
02:26,,Subbing in for Simpson-Brogan Fuller,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,30.0,40.0,,0,0,False,Brogan Fuller,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Brogan Fuller,Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert",146,144.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0
02:24,,Turnover by Simpson 's Cam Henderson,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,30.0,40.0,,0,0,True,Cam Henderson,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Brogan Fuller,Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert",144,144.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,1,1,0
02:24,,Steal by Wis.-Whitewater's Darius Chestnut,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,30.0,40.0,Wis.-Whitewater,0,0,False,Darius Chestnut,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Brogan Fuller,Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert",144,141.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,1,0
02:21,,2 Pointer by Wis.-Whitewater's Darius Chestnut,(30-42),6513261,2025-11-25,Wis.-Whitewater,Simpson,1,42.0,30.0,30.0,42.0,Wis.-Whitewater,0,2,True,Darius Chestnut,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Brogan Fuller,Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert",141,141.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0
02:21,,Personal Foul on Simpson's Colton Rasmussen (Darius Chestnut draws the foul),,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,30.0,42.0,Simpson,0,0,False,Colton Rasmussen,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Brogan Fuller,Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert",141,141.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,1,0
02:21,,Simpson takes a [short] time out.,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,30.0,42.0,,0,0,False,,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Brogan Fuller,Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert",141,140.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0
02:20,,Free Throw MISSED by Wis.-Whitewater's Darius Chestnut,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,30.0,42.0,Wis.-Whitewater,0,0,False,Darius Chestnut,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Brogan Fuller,Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert",140,140.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,1,1,0
02:20,,Simpson gets a rebound from a dead ball.,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,30.0,42.0,,0,0,False,,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Brogan Fuller,Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert",140,140.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0
02:20,,Personal Foul on Wis.-Whitewater's JR Lukenbill (Marcus Haupert draws the foul),,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,30.0,42.0,Wis.-Whitewater,0,0,False,JR Lukenbill,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Brogan Fuller,Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert",140,140.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,1,0
02:20,,Free Throw by Simpson's Marcus Haupert,(31-42),6513261,2025-11-25,Wis.-Whitewater,Simpson,1,42.0,31.0,31.0,42.0,Simpson,1,0,True,Marcus Haupert,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Brogan Fuller,Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert",140,140.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,1,1,1,0
02:20,,Free Throw by Simpson's Marcus Haupert,(32-42),6513261,2025-11-25,Wis.-Whitewater,Simpson,1,42.0,32.0,32.0,42.0,Simpson,1,0,True,Marcus Haupert,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Brogan Fuller,Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert",140,128.0,12.0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,1,1,1,0
02:08,,Jumper MISSED by Wis.-Whitewater's JR Lukenbill,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,32.0,42.0,Wis.-Whitewater,0,0,False,JR Lukenbill,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Brogan Fuller,Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert",128,125.0,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0
02:05,,Offensive rebound by Wis.-Whitewater's Collin Madson,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,32.0,42.0,Wis.-Whitewater,0,0,False,Collin Madson,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Brogan Fuller,Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert",125,120.0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,1,0
02:00,,2 Pointer by Wis.-Whitewater's Collin Madson,(32-44),6513261,2025-11-25,Wis.-Whitewater,Simpson,1,44.0,32.0,32.0,44.0,Wis.-Whitewater,0,2,True,Collin Madson,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Brogan Fuller,Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert",120,107.0,13.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0
01:47,,Turnover by Simpson 's Levi Gurwell,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,32.0,44.0,,0,0,True,Levi Gurwell,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Brogan Fuller,Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert",107,107.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,1,1,0
01:47,,Steal by Wis.-Whitewater's Collin Madson,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,32.0,44.0,Wis.-Whitewater,0,0,False,Collin Madson,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Brogan Fuller,Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert",107,94.0,13.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,1,0
01:34,,Slam Dunk by Wis.-Whitewater's Richie Warren,(32-46),6513261,2025-11-25,Wis.-Whitewater,Simpson,1,46.0,32.0,32.0,46.0,Wis.-Whitewater,0,2,True,Richie Warren,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Brogan Fuller,Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert",94,94.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0
01:34,,Assist by Wis.-Whitewater's Darius Chestnut,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,32.0,46.0,Wis.-Whitewater,0,0,False,Darius Chestnut,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Brogan Fuller,Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert",94,75.0,19.0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,1,1,0
01:15,,Jumper MISSED by Simpson's Colton Rasmussen,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,32.0,46.0,Simpson,0,0,False,Colton Rasmussen,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Brogan Fuller,Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert",75,73.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0
01:13,,Defensive rebound by Wis.-Whitewater's Richie Warren,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,32.0,46.0,Wis.-Whitewater,0,0,False,Richie Warren,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Brogan Fuller,Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert",73,59.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,1,0
00:59,,3 Pointer by Wis.-Whitewater's Luke Bara,(32-49),6513261,2025-11-25,Wis.-Whitewater,Simpson,1,49.0,32.0,32.0,49.0,Wis.-Whitewater,0,3,True,Luke Bara,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Brogan Fuller,Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert",59,35.0,24.0,3,1,1,1,1,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0
00:35,,Jumper MISSED by Simpson's Colton Rasmussen,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,32.0,49.0,Simpson,0,0,False,Colton Rasmussen,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Brogan Fuller,Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert",35,33.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0
00:33,,Defensive rebound by Wis.-Whitewater's Darius Chestnut,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,32.0,49.0,Wis.-Whitewater,0,0,False,Darius Chestnut,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Brogan Fuller,Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert",33,23.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,1,0
00:23,,Personal Foul on Simpson's Levi Gurwell (Luke Bara draws the foul),,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,32.0,49.0,Simpson,0,0,False,Levi Gurwell,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Brogan Fuller,Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert",23,23.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,1,0
00:23,,Free Throw MISSED by Wis.-Whitewater's Luke Bara,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,32.0,49.0,Wis.-Whitewater,0,0,False,Luke Bara,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Brogan Fuller,Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert",23,23.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,1,1,0
00:23,,Wis.-Whitewater gets a rebound from a dead ball.,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,32.0,49.0,,0,0,False,,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara,Richie Warren","Brogan Fuller,Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert",23,23.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0
00:23,,Subbing out for Wis.-Whitewater-Richie Warren,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,32.0,49.0,,0,0,False,Richie Warren,"Collin Madson,Darius Chestnut,JR Lukenbill,Luke Bara","Brogan Fuller,Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert",23,23.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0
00:23,,Subbing in for Wis.-Whitewater-Isaac Verges,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,32.0,49.0,,0,0,False,Isaac Verges,"Collin Madson,Darius Chestnut,Isaac Verges,JR Lukenbill,Luke Bara","Brogan Fuller,Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert",23,23.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0
00:23,,Subbing out for Simpson-Colton Rasmussen,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,32.0,49.0,,0,0,False,Colton Rasmussen,"Collin Madson,Darius Chestnut,Isaac Verges,JR Lukenbill,Luke Bara","Brogan Fuller,Cam Henderson,Levi Gurwell,Marcus Haupert",23,23.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0
00:23,,Subbing out for Simpson-Brogan Fuller,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,32.0,49.0,,0,0,False,Brogan Fuller,"Collin Madson,Darius Chestnut,Isaac Verges,JR Lukenbill,Luke Bara","Cam Henderson,Levi Gurwell,Marcus Haupert",23,23.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
00:23,,Subbing in for Simpson-Bo Huston,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,32.0,49.0,,0,0,False,Bo Huston,"Collin Madson,Darius Chestnut,Isaac Verges,JR Lukenbill,Luke Bara","Bo Huston,Cam Henderson,Levi Gurwell,Marcus Haupert",23,23.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,1
00:23,,Subbing in for Simpson-Seth Gipple,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,32.0,49.0,,0,0,False,Seth Gipple,"Collin Madson,Darius Chestnut,Isaac Verges,JR Lukenbill,Luke Bara","Bo Huston,Cam Henderson,Levi Gurwell,Marcus Haupert,Seth Gipple",23,22.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,1
00:22,,Free Throw MISSED by Wis.-Whitewater's Luke Bara,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,32.0,49.0,Wis.-Whitewater,0,0,False,Luke Bara,"Collin Madson,Darius Chestnut,Isaac Verges,JR Lukenbill,Luke Bara","Bo Huston,Cam Henderson,Levi Gurwell,Marcus Haupert,Seth Gipple",22,21.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2,1,1
00:21,,Defensive rebound by Simpson's Seth Gipple,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,32.0,49.0,Simpson,0,0,False,Seth Gipple,"Collin Madson,Darius Chestnut,Isaac Verges,JR Lukenbill,Luke Bara","Bo Huston,Cam Henderson,Levi Gurwell,Marcus Haupert,Seth Gipple",21,2.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,1,1
00:02,,2 Pointer MISSED by Simpson's Levi Gurwell,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,32.0,49.0,Simpson,0,0,False,Levi Gurwell,"Collin Madson,Darius Chestnut,Isaac Verges,JR Lukenbill,Luke Bara","Bo Huston,Cam Henderson,Levi Gurwell,Marcus Haupert,Seth Gipple",2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,1
00:02,,2 Pointer by Simpson's Levi Gurwell,(34-49),6513261,2025-11-25,Wis.-Whitewater,Simpson,1,49.0,34.0,34.0,49.0,Simpson,2,0,True,Levi Gurwell,"Collin Madson,Darius Chestnut,Isaac Verges,JR Lukenbill,Luke Bara","Bo Huston,Cam Henderson,Levi Gurwell,Marcus Haupert,Seth Gipple",2,0.0,2.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,1
00:00,,End of 1st Half.,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,34.0,49.0,,0,0,True,,"Collin Madson,Darius Chestnut,Isaac Verges,JR Lukenbill,Luke Bara","Bo Huston,Cam Henderson,Levi Gurwell,Marcus Haupert,Seth Gipple",0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,1
20:00,,Subbing out for Wis.-Whitewater-Darius Chestnut,(34-49),6513261,2025-11-25,Wis.-Whitewater,Simpson,2,49.0,34.0,34.0,49.0,,0,0,False,Darius Chestnut,"Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Bo Huston,Cam Henderson,Levi Gurwell,Marcus Haupert,Seth Gipple",1200,1200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,1
20:00,,Subbing out for Wis.-Whitewater-JR Lukenbill,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,34.0,49.0,,0,0,False,JR Lukenbill,"Collin Madson,Isaac Verges,Luke Bara","Bo Huston,Cam Henderson,Levi Gurwell,Marcus Haupert,Seth Gipple",1200,1200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,1
20:00,,Subbing in for Wis.-Whitewater-Richie Warren,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,34.0,49.0,,0,0,False,Richie Warren,"Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Bo Huston,Cam Henderson,Levi Gurwell,Marcus Haupert,Seth Gipple",1200,1200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,1
20:00,,Subbing in for Wis.-Whitewater-Rashad Rogers,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,34.0,49.0,,0,0,False,Rashad Rogers,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Bo Huston,Cam Henderson,Levi Gurwell,Marcus Haupert,Seth Gipple",1200,1200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,1
20:00,,Subbing out for Simpson-Bo Huston,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,34.0,49.0,,0,0,False,Bo Huston,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Cam Henderson,Levi Gurwell,Marcus Haupert,Seth Gipple",1200,1200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
20:00,,Subbing out for Simpson-Seth Gipple,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,34.0,49.0,,0,0,False,Seth Gipple,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Cam Henderson,Levi Gurwell,Marcus Haupert",1200,1200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
20:00,,Subbing in for Simpson-Spencer Holley,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,34.0,49.0,,0,0,False,Spencer Holley,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Cam Henderson,Levi Gurwell,Marcus Haupert,Spencer Holley",1200,1200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
20:00,,Subbing in for Simpson-Colton Rasmussen,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,34.0,49.0,,0,0,False,Colton Rasmussen,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert,Spencer Holley",1200,1185.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
19:45,,Personal Foul on Wis.-Whitewater's Rashad Rogers (Marcus Haupert draws the foul),,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,34.0,49.0,Wis.-Whitewater,0,0,False,Rashad Rogers,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Cam Henderson,Colton Rasmussen,Levi Gurwell,Marcus Haupert,Spencer Holley",1185,1185.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
