TIME,TEAM,PLAY,SCORE,Game,Date,TEAM_NAME,OPPONENT_NAME,HALF,TEAM_SCORE,OPPONENT_SCORE,OPPONENT_SCORE_FILLED,TEAM_SCORE_FILLED,ACTING_TEAM,OPPONENT_POINTS,TEAM_POINTS,IS_END_OF_POSSESSION,PLAYER,TEAM_ROSTER_ON_COURT,OPPONENT_ROSTER_ON_COURT,TIME_SECONDS,NEXT_TIME_SECONDS,DURATION_SECONDS,PTS,FGM,FGA,3PM,3PA,FTM,FTA,FOULS,TO,AST,STL,OREB,DREB,Post Scorer,Driver/Shooter,Driver/Slasher,Spot-Up Shooter,Unclassified,Mid-Range Specialist
02:36,,Block by Elmhurst's Vinnie Adjahoungbeta,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,64.0,84.0,Elmhurst,0,0,False,Vinnie Adjahoungbeta,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,Jack Cherry,Sebastian Blachut,Talen Pearson,Vinnie Adjahoungbeta",156,152.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1
02:32,,Defensive rebound by Elmhurst's Vinnie Adjahoungbeta,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,64.0,84.0,Elmhurst,0,0,False,Vinnie Adjahoungbeta,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,Jack Cherry,Sebastian Blachut,Talen Pearson,Vinnie Adjahoungbeta",152,142.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1
02:22,,2 Pointer by Elmhurst's Jack Cherry,(66-84),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,84.0,66.0,66.0,84.0,Elmhurst,2,0,True,Jack Cherry,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,Jack Cherry,Sebastian Blachut,Talen Pearson,Vinnie Adjahoungbeta",142,119.0,23.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1
01:59,,Jumper MISSED by Wis.-Whitewater's JR Lukenbill,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,66.0,84.0,Wis.-Whitewater,0,0,False,JR Lukenbill,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,Jack Cherry,Sebastian Blachut,Talen Pearson,Vinnie Adjahoungbeta",119,116.0,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,1,1
01:56,,Defensive rebound by Elmhurst's Elmhurst,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,66.0,84.0,Elmhurst,0,0,False,,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,Jack Cherry,Sebastian Blachut,Talen Pearson,Vinnie Adjahoungbeta",116,116.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1
01:56,,Subbing out for Elmhurst-Talen Pearson,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,66.0,84.0,,0,0,False,Talen Pearson,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,Jack Cherry,Sebastian Blachut,Vinnie Adjahoungbeta",116,116.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
01:56,,Subbing in for Elmhurst-EJ Marshall,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,66.0,84.0,,0,0,False,EJ Marshall,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Sebastian Blachut,Vinnie Adjahoungbeta",116,106.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1
01:46,,Layup MISSED by Elmhurst's Dominic Trelenberg,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,66.0,84.0,Elmhurst,0,0,False,Dominic Trelenberg,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Sebastian Blachut,Vinnie Adjahoungbeta",106,104.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1
01:44,,Offensive rebound by Elmhurst's Dominic Trelenberg,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,66.0,84.0,Elmhurst,0,0,False,Dominic Trelenberg,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Sebastian Blachut,Vinnie Adjahoungbeta",104,102.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,1
01:42,,2 Pointer by Elmhurst's Dominic Trelenberg,(68-84),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,84.0,68.0,68.0,84.0,Elmhurst,2,0,True,Dominic Trelenberg,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Sebastian Blachut,Vinnie Adjahoungbeta",102,102.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1
01:42,,Elmhurst takes a [short] time out.,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,68.0,84.0,,0,0,False,,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Sebastian Blachut,Vinnie Adjahoungbeta",102,98.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1
01:38,,Layup by Wis.-Whitewater's JR Lukenbill,(68-86),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,86.0,68.0,68.0,86.0,Wis.-Whitewater,0,2,True,JR Lukenbill,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Sebastian Blachut,Vinnie Adjahoungbeta",98,98.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1
01:38,,Assist by Wis.-Whitewater's Collin Madson,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,68.0,86.0,Wis.-Whitewater,0,0,False,Collin Madson,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Sebastian Blachut,Vinnie Adjahoungbeta",98,74.0,24.0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,1
01:14,,Slam Dunk by Elmhurst's Vinnie Adjahoungbeta,(70-86),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,86.0,70.0,70.0,86.0,Elmhurst,2,0,True,Vinnie Adjahoungbeta,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Sebastian Blachut,Vinnie Adjahoungbeta",74,74.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1
01:14,,Assist by Elmhurst's Dominic Trelenberg,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,70.0,86.0,Elmhurst,0,0,False,Dominic Trelenberg,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Sebastian Blachut,Vinnie Adjahoungbeta",74,64.0,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,1
01:04,,Personal Foul on Elmhurst's EJ Marshall (Isaac Verges draws the foul),,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,70.0,86.0,Elmhurst,0,0,False,EJ Marshall,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Sebastian Blachut,Vinnie Adjahoungbeta",64,64.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,1
01:04,,Subbing out for Elmhurst-EJ Marshall,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,70.0,86.0,,0,0,False,EJ Marshall,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,Jack Cherry,Sebastian Blachut,Vinnie Adjahoungbeta",64,64.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
01:04,,Subbing in for Elmhurst-Aidyn Boone,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,70.0,86.0,,0,0,False,Aidyn Boone,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Aidyn Boone,Dominic Trelenberg,Jack Cherry,Sebastian Blachut,Vinnie Adjahoungbeta",64,64.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1
01:04,,Free Throw MISSED by Wis.-Whitewater's Isaac Verges,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,70.0,86.0,Wis.-Whitewater,0,0,False,Isaac Verges,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Aidyn Boone,Dominic Trelenberg,Jack Cherry,Sebastian Blachut,Vinnie Adjahoungbeta",64,62.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,0,1
01:02,,Defensive rebound by Elmhurst's Vinnie Adjahoungbeta,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,70.0,86.0,Elmhurst,0,0,False,Vinnie Adjahoungbeta,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Aidyn Boone,Dominic Trelenberg,Jack Cherry,Sebastian Blachut,Vinnie Adjahoungbeta",62,48.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,1
00:48,,Jumper MISSED by Elmhurst's Vinnie Adjahoungbeta,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,70.0,86.0,Elmhurst,0,0,False,Vinnie Adjahoungbeta,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Aidyn Boone,Dominic Trelenberg,Jack Cherry,Sebastian Blachut,Vinnie Adjahoungbeta",48,45.0,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,1
00:45,,Defensive rebound by Wis.-Whitewater's Jake Quast,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,70.0,86.0,Wis.-Whitewater,0,0,False,Jake Quast,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Aidyn Boone,Dominic Trelenberg,Jack Cherry,Sebastian Blachut,Vinnie Adjahoungbeta",45,21.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,1
00:21,,Layup by Wis.-Whitewater's Luke Bara,(70-88),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,88.0,70.0,70.0,88.0,Wis.-Whitewater,0,2,True,Luke Bara,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Aidyn Boone,Dominic Trelenberg,Jack Cherry,Sebastian Blachut,Vinnie Adjahoungbeta",21,15.0,6.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1
00:15,,Personal Foul on Wis.-Whitewater's Luke Bara (Vinnie Adjahoungbeta draws the foul),,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,70.0,88.0,Wis.-Whitewater,0,0,False,Luke Bara,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Aidyn Boone,Dominic Trelenberg,Jack Cherry,Sebastian Blachut,Vinnie Adjahoungbeta",15,15.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,1
00:15,,Subbing out for Wis.-Whitewater-Luke Bara,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,70.0,88.0,,0,0,False,Luke Bara,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast","Aidyn Boone,Dominic Trelenberg,Jack Cherry,Sebastian Blachut,Vinnie Adjahoungbeta",15,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1
00:15,,Subbing in for Wis.-Whitewater-Joey Berezowitz,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,70.0,88.0,,0,0,False,Joey Berezowitz,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Joey Berezowitz","Aidyn Boone,Dominic Trelenberg,Jack Cherry,Sebastian Blachut,Vinnie Adjahoungbeta",15,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1
00:15,,Free Throw by Elmhurst's Vinnie Adjahoungbeta,(71-88),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,88.0,71.0,71.0,88.0,Elmhurst,1,0,True,Vinnie Adjahoungbeta,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Joey Berezowitz","Aidyn Boone,Dominic Trelenberg,Jack Cherry,Sebastian Blachut,Vinnie Adjahoungbeta",15,15.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,1
00:15,,Free Throw by Elmhurst's Vinnie Adjahoungbeta,(72-88),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,88.0,72.0,72.0,88.0,Elmhurst,1,0,True,Vinnie Adjahoungbeta,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Joey Berezowitz","Aidyn Boone,Dominic Trelenberg,Jack Cherry,Sebastian Blachut,Vinnie Adjahoungbeta",15,0.0,15.0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,1
00:00,,End of 2nd Half.,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,72.0,88.0,,0,0,True,,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Joey Berezowitz","Aidyn Boone,Dominic Trelenberg,Jack Cherry,Sebastian Blachut,Vinnie Adjahoungbeta",0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1
